Invoice no,Customer id,Product id,Invoice date,Shopping mall,Category,Price,Gender,Age,Payment method
INV03503,C00534,P00308,2024-08-22,CYB,Electronics,5637.63,F,57,Mobile Payment
INV03503,C00534,P00342,2024-08-22,CYB,Groceries,151.88,F,57,Mobile Payment
INV03503,C00534,P00491,2024-08-22,CYB,Electronics,2359.5,F,57,Mobile Payment
INV03504,C00711,P00069,2024-04-13,CYB,Toys,99.61,M,20,Mobile Payment
INV03504,C00711,P00465,2024-04-13,CYB,Electronics,2333.91,M,20,Mobile Payment
INV03505,C00229,P00241,2024-11-14,TKO,Clothing,976.98,M,60,Credit Card
INV03505,C00229,P00476,2024-11-14,TKO,Toys,138.66,M,60,Credit Card
INV03505,C00229,P00491,2024-11-14,TKO,Electronics,2359.5,M,60,Credit Card
INV03505,C00229,P00039,2024-11-14,TKO,Clothing,926.2,M,60,Credit Card
INV03505,C00229,P00337,2024-11-14,TKO,Toys,144.24,M,60,Credit Card
INV03506,C01101,P00032,2024-09-30,TKO,Electronics,4872.94,F,31,Mobile Payment
INV03506,C01101,P00431,2024-09-30,TKO,Clothing,346.88,F,31,Mobile Payment
INV03507,C00183,P00179,2024-12-19,MK,Groceries,59.99,F,47,Cash
INV03507,C00183,P00373,2024-12-19,MK,Clothing,316.1,F,47,Cash
INV03507,C00183,P00044,2024-12-19,MK,Books,205.6,F,47,Cash
INV03508,C01103,P00270,2024-09-23,MK,Electronics,1546.75,F,57,Cash
INV03508,C01103,P00442,2024-09-23,MK,Toys,129.62,F,57,Cash
INV03509,C00431,P00216,2025-04-06,MK,Clothing,473.85,M,52,Mobile Payment
INV03509,C00431,P00108,2025-04-06,MK,Toys,101.74,M,52,Mobile Payment
INV03509,C00431,P00131,2025-04-06,MK,Clothing,647.9,M,52,Mobile Payment
INV03509,C00431,P00149,2025-04-06,MK,Toys,97.2,M,52,Mobile Payment
INV03509,C00431,P00325,2025-04-06,MK,Clothing,338.45,M,52,Mobile Payment
INV03510,C00778,P00526,2025-08-03,TKO,Books,455.15,M,29,Cash
INV03510,C00778,P00278,2025-08-03,TKO,Clothing,876.51,M,29,Cash
INV03511,C00997,P00232,2024-03-24,TKO,Clothing,306.07,F,22,Credit Card
INV03511,C00997,P00371,2024-03-24,TKO,Electronics,2361.0,F,22,Credit Card
INV03512,C00506,P00155,2025-02-05,MK,Clothing,480.44,M,39,Mobile Payment
INV03512,C00506,P00446,2025-02-05,MK,Electronics,3742.21,M,39,Mobile Payment
INV03513,C00590,P00240,2025-03-05,ST,Toys,128.11,M,25,Credit Card
INV03513,C00590,P00206,2025-03-05,ST,Toys,116.79,M,25,Credit Card
INV03513,C00590,P00096,2025-03-05,ST,Books,389.2,M,25,Credit Card
INV03513,C00590,P00064,2025-03-05,ST,Electronics,3488.18,M,25,Credit Card
INV03513,C00590,P00404,2025-03-05,ST,Toys,148.86,M,25,Credit Card
INV03514,C00756,P00201,2025-07-01,TKO,Books,557.08,F,52,Cash
INV03515,C00924,P00382,2024-12-05,CYB,Electronics,1564.6,F,37,Credit Card
INV03516,C00320,P00381,2024-11-28,TKO,Groceries,281.01,F,18,Cash
INV03516,C00320,P00250,2024-11-28,TKO,Books,211.4,F,18,Cash
INV03516,C00320,P00503,2024-11-28,TKO,Books,580.9,F,18,Cash
INV03516,C00320,P00086,2024-11-28,TKO,Electronics,5255.7,F,18,Cash
INV03516,C00320,P00102,2024-11-28,TKO,Toys,122.62,F,18,Cash
INV03517,C00549,P00309,2024-08-26,CYB,Groceries,231.25,M,52,Cash
INV03517,C00549,P00277,2024-08-26,CYB,Electronics,3208.65,M,52,Cash
INV03517,C00549,P00134,2024-08-26,CYB,Electronics,4742.67,M,52,Cash
INV03517,C00549,P00329,2024-08-26,CYB,Electronics,5190.56,M,52,Cash
INV03518,C00716,P00055,2024-02-01,TKO,Groceries,127.1,M,40,Cash
INV03518,C00716,P00348,2024-02-01,TKO,Electronics,1714.0,M,40,Cash
INV03518,C00716,P00293,2024-02-01,TKO,Books,549.13,M,40,Cash
INV03518,C00716,P00100,2024-02-01,TKO,Toys,107.66,M,40,Cash
INV03519,C00533,P00270,2025-12-27,ST,Electronics,1546.75,M,26,Cash
INV03519,C00533,P00442,2025-12-27,ST,Toys,129.62,M,26,Cash
INV03520,C00179,P00267,2024-01-17,ST,Groceries,156.44,F,20,Cash
INV03520,C00179,P00480,2024-01-17,ST,Books,385.12,F,20,Cash
INV03520,C00179,P00351,2024-01-17,ST,Toys,136.04,F,20,Cash
INV03520,C00179,P00472,2024-01-17,ST,Groceries,189.87,F,20,Cash
INV03520,C00179,P00503,2024-01-17,ST,Books,580.9,F,20,Cash
INV03521,C00289,P00271,2025-11-23,TKO,Toys,108.14,M,30,Cash
INV03521,C00289,P00387,2025-11-23,TKO,Books,197.4,M,30,Cash
INV03521,C00289,P00097,2025-11-23,TKO,Clothing,945.18,M,30,Cash
INV03521,C00289,P00518,2025-11-23,TKO,Electronics,5447.33,M,30,Cash
INV03522,C00273,P00086,2025-10-16,TKO,Electronics,5255.7,M,59,Credit Card
INV03522,C00273,P00073,2025-10-16,TKO,Groceries,218.58,M,59,Credit Card
INV03522,C00273,P00152,2025-10-16,TKO,Toys,105.57,M,59,Credit Card
INV03523,C00081,P00214,2024-03-20,TKO,Electronics,1984.29,F,48,Cash
INV03524,C00374,P00522,2025-09-02,MK,Clothing,515.52,M,45,Cash
INV03524,C00374,P00095,2025-09-02,MK,Toys,105.53,M,45,Cash
INV03524,C00374,P00308,2025-09-02,MK,Electronics,5637.63,M,45,Cash
INV03524,C00374,P00411,2025-09-02,MK,Books,288.73,M,45,Cash
INV03525,C00059,P00525,2025-12-18,ST,Electronics,4718.73,M,23,Cash
INV03526,C00939,P00003,2024-04-11,TKO,Groceries,166.36,M,37,Credit Card
INV03527,C00054,P00161,2025-04-08,CYB,Clothing,820.56,M,52,Cash
INV03527,C00054,P00309,2025-04-08,CYB,Groceries,231.25,M,52,Cash
INV03527,C00054,P00225,2025-04-08,CYB,Electronics,2307.01,M,52,Cash
INV03527,C00054,P00305,2025-04-08,CYB,Books,582.03,M,52,Cash
INV03528,C00818,P00040,2025-03-27,CYB,Electronics,3060.33,M,39,Mobile Payment
INV03528,C00818,P00274,2025-03-27,CYB,Electronics,1312.58,M,39,Mobile Payment
INV03528,C00818,P00488,2025-03-27,CYB,Books,74.38,M,39,Mobile Payment
INV03529,C00460,P00183,2025-08-19,CYB,Groceries,219.62,M,29,Mobile Payment
INV03530,C00294,P00028,2025-02-22,MK,Toys,131.36,F,59,Cash
INV03530,C00294,P00422,2025-02-22,MK,Electronics,3944.84,F,59,Cash
INV03530,C00294,P00531,2025-02-22,MK,Toys,100.56,F,59,Cash
INV03530,C00294,P00495,2025-02-22,MK,Books,129.52,F,59,Cash
INV03531,C01077,P00436,2025-04-03,TKO,Electronics,4851.46,F,46,Cash
INV03532,C01097,P00270,2025-09-07,MK,Electronics,1546.75,M,44,Mobile Payment
INV03532,C01097,P00442,2025-09-07,MK,Toys,129.62,M,44,Mobile Payment
INV03532,C01097,P00276,2025-09-07,MK,Books,94.63,M,44,Mobile Payment
INV03532,C01097,P00353,2025-09-07,MK,Books,278.6,M,44,Mobile Payment
INV03533,C01018,P00271,2024-11-14,ST,Toys,108.14,M,27,Cash
INV03533,C01018,P00387,2024-11-14,ST,Books,197.4,M,27,Cash
INV03533,C01018,P00002,2024-11-14,ST,Electronics,5462.98,M,27,Cash
INV03534,C00776,P00270,2025-01-28,TKO,Electronics,1546.75,F,56,Credit Card
INV03534,C00776,P00442,2025-01-28,TKO,Toys,129.62,F,56,Credit Card
INV03534,C00776,P00505,2025-01-28,TKO,Electronics,4314.07,F,56,Credit Card
INV03534,C00776,P00176,2025-01-28,TKO,Clothing,623.48,F,56,Credit Card
INV03535,C00381,P00358,2024-01-24,TKO,Clothing,998.71,F,26,Credit Card
INV03535,C00381,P00376,2024-01-24,TKO,Electronics,4761.36,F,26,Credit Card
INV03535,C00381,P00091,2024-01-24,TKO,Toys,146.78,F,26,Credit Card
INV03535,C00381,P00296,2024-01-24,TKO,Electronics,4537.01,F,26,Credit Card
INV03536,C00853,P00270,2025-09-03,CYB,Electronics,1546.75,F,44,Cash
INV03536,C00853,P00442,2025-09-03,CYB,Toys,129.62,F,44,Cash
INV03536,C00853,P00217,2025-09-03,CYB,Groceries,60.05,F,44,Cash
INV03536,C00853,P00439,2025-09-03,CYB,Electronics,4156.82,F,44,Cash
INV03537,C00974,P00467,2025-04-18,TKO,Electronics,2827.06,M,44,Mobile Payment
INV03537,C00974,P00276,2025-04-18,TKO,Books,94.63,M,44,Mobile Payment
INV03538,C00661,P00514,2025-12-21,TKO,Electronics,2469.68,F,51,Mobile Payment
INV03539,C00381,P00205,2024-09-30,MK,Books,204.74,F,26,Credit Card
INV03539,C00381,P00003,2024-09-30,MK,Groceries,166.36,F,26,Credit Card
INV03539,C00381,P00013,2024-09-30,MK,Books,444.89,F,26,Credit Card
INV03539,C00381,P00005,2024-09-30,MK,Books,279.14,F,26,Credit Card
INV03539,C00381,P00089,2024-09-30,MK,Groceries,76.92,F,26,Credit Card
INV03540,C00890,P00292,2024-06-29,CYB,Electronics,3041.86,M,26,Cash
INV03540,C00890,P00008,2024-06-29,CYB,Books,230.61,M,26,Cash
INV03540,C00890,P00451,2024-06-29,CYB,Books,444.38,M,26,Cash
INV03540,C00890,P00100,2024-06-29,CYB,Toys,107.66,M,26,Cash
INV03541,C00945,P00271,2025-08-08,TKO,Toys,108.14,M,31,Credit Card
INV03541,C00945,P00387,2025-08-08,TKO,Books,197.4,M,31,Credit Card
INV03541,C00945,P00045,2025-08-08,TKO,Electronics,4163.17,M,31,Credit Card
INV03541,C00945,P00526,2025-08-08,TKO,Books,455.15,M,31,Credit Card
INV03542,C00550,P00271,2024-01-28,TKO,Toys,108.14,M,48,Cash
INV03542,C00550,P00387,2024-01-28,TKO,Books,197.4,M,48,Cash
INV03542,C00550,P00219,2024-01-28,TKO,Books,508.09,M,48,Cash
INV03542,C00550,P00063,2024-01-28,TKO,Toys,144.16,M,48,Cash
INV03543,C00176,P00471,2024-01-18,MK,Clothing,898.14,M,47,Cash
INV03543,C00176,P00447,2024-01-18,MK,Toys,140.95,M,47,Cash
INV03544,C00099,P00271,2025-09-14,TKO,Toys,108.14,F,58,Credit Card
INV03544,C00099,P00387,2025-09-14,TKO,Books,197.4,F,58,Credit Card
INV03544,C00099,P00343,2025-09-14,TKO,Clothing,188.83,F,58,Credit Card
INV03545,C00780,P00018,2025-12-18,CYB,Clothing,484.96,M,55,Cash
INV03545,C00780,P00412,2025-12-18,CYB,Groceries,243.07,M,55,Cash
INV03545,C00780,P00335,2025-12-18,CYB,Clothing,263.79,M,55,Cash
INV03545,C00780,P00458,2025-12-18,CYB,Toys,129.38,M,55,Cash
INV03545,C00780,P00224,2025-12-18,CYB,Books,414.06,M,55,Cash
INV03546,C00313,P00271,2024-06-03,TKO,Toys,108.14,F,22,Mobile Payment
INV03546,C00313,P00387,2024-06-03,TKO,Books,197.4,F,22,Mobile Payment
INV03547,C00384,P00271,2025-09-25,ST,Toys,108.14,M,40,Cash
INV03547,C00384,P00387,2025-09-25,ST,Books,197.4,M,40,Cash
INV03547,C00384,P00333,2025-09-25,ST,Clothing,915.81,M,40,Cash
INV03547,C00384,P00107,2025-09-25,ST,Books,309.9,M,40,Cash
INV03548,C00352,P00091,2024-02-04,MK,Toys,146.78,M,42,Cash
INV03549,C00173,P00305,2025-02-19,TKO,Books,582.03,M,38,Mobile Payment
INV03549,C00173,P00146,2025-02-19,TKO,Books,205.1,M,38,Mobile Payment
INV03549,C00173,P00488,2025-02-19,TKO,Books,74.38,M,38,Mobile Payment
INV03549,C00173,P00143,2025-02-19,TKO,Electronics,5587.76,M,38,Mobile Payment
INV03549,C00173,P00307,2025-02-19,TKO,Toys,140.04,M,38,Mobile Payment
INV03550,C00377,P00423,2024-08-07,TKO,Toys,98.8,M,59,Mobile Payment
INV03550,C00377,P00031,2024-08-07,TKO,Clothing,614.63,M,59,Mobile Payment
INV03550,C00377,P00517,2024-08-07,TKO,Books,80.53,M,59,Mobile Payment
INV03550,C00377,P00193,2024-08-07,TKO,Electronics,2641.9,M,59,Mobile Payment
INV03551,C01090,P00322,2024-06-01,CYB,Electronics,2274.49,M,32,Cash
INV03551,C01090,P00122,2024-06-01,CYB,Electronics,4331.85,M,32,Cash
INV03551,C01090,P00112,2024-06-01,CYB,Clothing,909.64,M,32,Cash
INV03551,C01090,P00008,2024-06-01,CYB,Books,230.61,M,32,Cash
INV03552,C01029,P00485,2024-08-13,ST,Books,113.42,M,34,Cash
INV03552,C01029,P00006,2024-08-13,ST,Clothing,185.09,M,34,Cash
INV03552,C01029,P00326,2024-08-13,ST,Groceries,223.84,M,34,Cash
INV03553,C00717,P00129,2024-03-27,ST,Clothing,402.61,F,40,Cash
INV03553,C00717,P00384,2024-03-27,ST,Groceries,223.43,F,40,Cash
INV03553,C00717,P00161,2024-03-27,ST,Clothing,820.56,F,40,Cash
INV03553,C00717,P00188,2024-03-27,ST,Electronics,1426.94,F,40,Cash
INV03554,C00400,P00143,2025-11-13,CYB,Electronics,5587.76,M,35,Cash
INV03555,C00710,P00270,2024-02-12,MK,Electronics,1546.75,F,30,Cash
INV03555,C00710,P00442,2024-02-12,MK,Toys,129.62,F,30,Cash
INV03555,C00710,P00031,2024-02-12,MK,Clothing,614.63,F,30,Cash
INV03555,C00710,P00432,2024-02-12,MK,Toys,140.16,F,30,Cash
INV03556,C00494,P00189,2025-03-20,ST,Electronics,4765.59,F,24,Cash
INV03556,C00494,P00104,2025-03-20,ST,Electronics,4642.62,F,24,Cash
INV03556,C00494,P00316,2025-03-20,ST,Clothing,548.26,F,24,Cash
INV03557,C01016,P00003,2025-03-24,TKO,Groceries,166.36,M,23,Credit Card
INV03557,C01016,P00416,2025-03-24,TKO,Toys,131.81,M,23,Credit Card
INV03557,C01016,P00429,2025-03-24,TKO,Clothing,272.96,M,23,Credit Card
INV03558,C00701,P00528,2024-09-15,CYB,Clothing,954.36,M,50,Cash
INV03558,C00701,P00274,2024-09-15,CYB,Electronics,1312.58,M,50,Cash
INV03558,C00701,P00285,2024-09-15,CYB,Groceries,206.96,M,50,Cash
INV03558,C00701,P00105,2024-09-15,CYB,Clothing,257.7,M,50,Cash
INV03559,C01050,P00476,2024-03-02,TKO,Toys,138.66,M,48,Mobile Payment
INV03560,C00831,P00202,2024-10-11,TKO,Clothing,629.66,F,19,Cash
INV03560,C00831,P00380,2024-10-11,TKO,Groceries,282.43,F,19,Cash
INV03560,C00831,P00471,2024-10-11,TKO,Clothing,898.14,F,19,Cash
INV03561,C01163,P00054,2024-12-23,TKO,Toys,125.95,M,32,Mobile Payment
INV03561,C01163,P00004,2024-12-23,TKO,Electronics,1561.48,M,32,Mobile Payment
INV03561,C01163,P00135,2024-12-23,TKO,Books,382.28,M,32,Mobile Payment
INV03561,C01163,P00042,2024-12-23,TKO,Clothing,922.33,M,32,Mobile Payment
INV03562,C00558,P00412,2024-12-24,TKO,Groceries,243.07,M,58,Credit Card
INV03563,C00014,P00270,2025-06-14,MK,Electronics,1546.75,M,32,Cash
INV03563,C00014,P00442,2025-06-14,MK,Toys,129.62,M,32,Cash
INV03564,C00341,P00386,2025-03-27,CYB,Toys,109.16,F,54,Credit Card
INV03564,C00341,P00406,2025-03-27,CYB,Groceries,269.79,F,54,Credit Card
INV03565,C00391,P00476,2025-10-10,CYB,Toys,138.66,M,41,Cash
INV03565,C00391,P00172,2025-10-10,CYB,Toys,110.22,M,41,Cash
INV03566,C00280,P00446,2024-07-29,MK,Electronics,3742.21,F,33,Mobile Payment
INV03566,C00280,P00229,2024-07-29,MK,Toys,138.76,F,33,Mobile Payment
INV03566,C00280,P00143,2024-07-29,MK,Electronics,5587.76,F,33,Mobile Payment
INV03567,C00770,P00244,2024-05-13,ST,Groceries,190.75,M,29,Mobile Payment
INV03567,C00770,P00275,2024-05-13,ST,Toys,123.05,M,29,Mobile Payment
INV03567,C00770,P00490,2024-05-13,ST,Clothing,999.45,M,29,Mobile Payment
INV03567,C00770,P00339,2024-05-13,ST,Toys,140.62,M,29,Mobile Payment
INV03567,C00770,P00272,2024-05-13,ST,Toys,104.52,M,29,Mobile Payment
INV03568,C00219,P00125,2025-09-24,CYB,Toys,134.5,M,20,Credit Card
INV03568,C00219,P00286,2025-09-24,CYB,Clothing,873.2,M,20,Credit Card
INV03569,C00800,P00135,2025-04-26,MK,Books,382.28,F,20,Cash
INV03569,C00800,P00528,2025-04-26,MK,Clothing,954.36,F,20,Cash
INV03569,C00800,P00234,2025-04-26,MK,Toys,126.82,F,20,Cash
INV03569,C00800,P00146,2025-04-26,MK,Books,205.1,F,20,Cash
INV03569,C00800,P00127,2025-04-26,MK,Clothing,669.91,F,20,Cash
INV03570,C00667,P00525,2025-12-19,MK,Electronics,4718.73,M,60,Cash
INV03571,C01041,P00283,2024-09-16,TKO,Toys,128.17,M,41,Mobile Payment
INV03572,C00897,P00271,2025-01-03,MK,Toys,108.14,F,30,Credit Card
INV03572,C00897,P00387,2025-01-03,MK,Books,197.4,F,30,Credit Card
INV03572,C00897,P00058,2025-01-03,MK,Clothing,374.92,F,30,Credit Card
INV03573,C01098,P00490,2024-03-27,TKO,Clothing,999.45,M,25,Credit Card
INV03573,C01098,P00328,2024-03-27,TKO,Electronics,5168.26,M,25,Credit Card
INV03573,C01098,P00129,2024-03-27,TKO,Clothing,402.61,M,25,Credit Card
INV03573,C01098,P00070,2024-03-27,TKO,Electronics,2416.27,M,25,Credit Card
INV03574,C01101,P00270,2024-06-04,TKO,Electronics,1546.75,F,31,Mobile Payment
INV03574,C01101,P00442,2024-06-04,TKO,Toys,129.62,F,31,Mobile Payment
INV03575,C00257,P00453,2024-01-11,TKO,Groceries,254.68,F,42,Mobile Payment
INV03575,C00257,P00480,2024-01-11,TKO,Books,385.12,F,42,Mobile Payment
INV03575,C00257,P00297,2024-01-11,TKO,Clothing,286.77,F,42,Mobile Payment
INV03576,C00890,P00019,2025-04-05,ST,Electronics,1347.11,M,26,Cash
INV03576,C00890,P00485,2025-04-05,ST,Books,113.42,M,26,Cash
INV03576,C00890,P00459,2025-04-05,ST,Groceries,208.8,M,26,Cash
INV03576,C00890,P00115,2025-04-05,ST,Toys,111.78,M,26,Cash
INV03576,C00890,P00016,2025-04-05,ST,Electronics,5626.35,M,26,Cash
INV03577,C00577,P00270,2025-05-29,MK,Electronics,1546.75,F,22,Mobile Payment
INV03577,C00577,P00442,2025-05-29,MK,Toys,129.62,F,22,Mobile Payment
INV03577,C00577,P00249,2025-05-29,MK,Clothing,475.84,F,22,Mobile Payment
INV03577,C00577,P00195,2025-05-29,MK,Clothing,344.6,F,22,Mobile Payment
INV03578,C00946,P00097,2024-06-28,TKO,Clothing,945.18,M,48,Credit Card
INV03578,C00946,P00136,2024-06-28,TKO,Electronics,1721.7,M,48,Credit Card
INV03579,C00716,P00169,2024-01-14,CYB,Clothing,925.92,M,40,Cash
INV03580,C00032,P00417,2024-01-18,CYB,Electronics,2835.96,M,46,Cash
INV03580,C00032,P00184,2024-01-18,CYB,Groceries,67.23,M,46,Cash
INV03580,C00032,P00048,2024-01-18,CYB,Books,327.55,M,46,Cash
INV03580,C00032,P00145,2024-01-18,CYB,Clothing,366.5,M,46,Cash
INV03581,C00034,P00270,2024-11-23,TKO,Electronics,1546.75,M,39,Mobile Payment
INV03581,C00034,P00442,2024-11-23,TKO,Toys,129.62,M,39,Mobile Payment
INV03582,C00579,P00271,2024-03-20,TKO,Toys,108.14,M,49,Cash
INV03582,C00579,P00387,2024-03-20,TKO,Books,197.4,M,49,Cash
INV03582,C00579,P00334,2024-03-20,TKO,Books,323.8,M,49,Cash
INV03582,C00579,P00022,2024-03-20,TKO,Toys,122.7,M,49,Cash
INV03583,C00821,P00256,2025-05-07,MK,Books,366.36,F,37,Mobile Payment
INV03584,C01149,P00134,2024-02-07,ST,Electronics,4742.67,F,43,Cash
INV03585,C00711,P00035,2025-05-20,MK,Clothing,566.95,M,20,Mobile Payment
INV03585,C00711,P00476,2025-05-20,MK,Toys,138.66,M,20,Mobile Payment
INV03585,C00711,P00113,2025-05-20,MK,Books,401.25,M,20,Mobile Payment
INV03585,C00711,P00481,2025-05-20,MK,Clothing,218.94,M,20,Mobile Payment
INV03586,C01016,P00270,2025-08-04,ST,Electronics,1546.75,M,23,Credit Card
INV03586,C01016,P00442,2025-08-04,ST,Toys,129.62,M,23,Credit Card
INV03586,C01016,P00271,2025-08-04,ST,Toys,108.14,M,23,Credit Card
INV03587,C00928,P00179,2024-02-12,ST,Groceries,59.99,F,34,Cash
INV03587,C00928,P00143,2024-02-12,ST,Electronics,5587.76,F,34,Cash
INV03587,C00928,P00362,2024-02-12,ST,Groceries,97.39,F,34,Cash
INV03588,C00940,P00396,2025-12-18,CYB,Electronics,4507.3,M,34,Credit Card
INV03588,C00940,P00390,2025-12-18,CYB,Toys,143.17,M,34,Credit Card
INV03588,C00940,P00299,2025-12-18,CYB,Books,546.23,M,34,Credit Card
INV03589,C00667,P00004,2025-07-27,TKO,Electronics,1561.48,M,60,Cash
INV03589,C00667,P00369,2025-07-27,TKO,Electronics,4089.34,M,60,Cash
INV03589,C00667,P00043,2025-07-27,TKO,Toys,129.23,M,60,Cash
INV03589,C00667,P00429,2025-07-27,TKO,Clothing,272.96,M,60,Cash
INV03590,C00278,P00369,2025-08-10,TKO,Electronics,4089.34,F,54,Credit Card
INV03590,C00278,P00061,2025-08-10,TKO,Books,570.84,F,54,Credit Card
INV03590,C00278,P00351,2025-08-10,TKO,Toys,136.04,F,54,Credit Card
INV03591,C00164,P00271,2024-07-24,MK,Toys,108.14,M,25,Mobile Payment
INV03591,C00164,P00387,2024-07-24,MK,Books,197.4,M,25,Mobile Payment
INV03592,C01104,P00270,2025-08-12,MK,Electronics,1546.75,M,57,Cash
INV03592,C01104,P00442,2025-08-12,MK,Toys,129.62,M,57,Cash
INV03592,C01104,P00492,2025-08-12,MK,Electronics,1546.45,M,57,Cash
INV03592,C01104,P00286,2025-08-12,MK,Clothing,873.2,M,57,Cash
INV03593,C01093,P00394,2025-08-03,CYB,Electronics,3618.47,M,24,Mobile Payment
INV03593,C01093,P00369,2025-08-03,CYB,Electronics,4089.34,M,24,Mobile Payment
INV03593,C01093,P00406,2025-08-03,CYB,Groceries,269.79,M,24,Mobile Payment
INV03594,C00550,P00008,2024-05-27,ST,Books,230.61,M,48,Cash
INV03595,C00762,P00365,2024-01-03,MK,Clothing,375.42,M,29,Cash
INV03595,C00762,P00370,2024-01-03,MK,Toys,146.83,M,29,Cash
INV03595,C00762,P00314,2024-01-03,MK,Toys,147.72,M,29,Cash
INV03595,C00762,P00072,2024-01-03,MK,Electronics,1461.85,M,29,Cash
INV03596,C00162,P00351,2024-09-06,TKO,Toys,136.04,M,59,Credit Card
INV03596,C00162,P00301,2024-09-06,TKO,Books,88.48,M,59,Credit Card
INV03596,C00162,P00083,2024-09-06,TKO,Groceries,80.69,M,59,Credit Card
INV03596,C00162,P00435,2024-09-06,TKO,Toys,97.94,M,59,Credit Card
INV03597,C01170,P00270,2024-05-14,TKO,Electronics,1546.75,M,37,Mobile Payment
INV03597,C01170,P00442,2024-05-14,TKO,Toys,129.62,M,37,Mobile Payment
INV03598,C00346,P00012,2024-10-08,MK,Groceries,45.02,F,35,Cash
INV03598,C00346,P00297,2024-10-08,MK,Clothing,286.77,F,35,Cash
INV03598,C00346,P00338,2024-10-08,MK,Groceries,236.45,F,35,Cash
INV03598,C00346,P00063,2024-10-08,MK,Toys,144.16,F,35,Cash
INV03599,C00464,P00271,2024-07-22,MK,Toys,108.14,F,35,Credit Card
INV03599,C00464,P00387,2024-07-22,MK,Books,197.4,F,35,Credit Card
INV03599,C00464,P00524,2024-07-22,MK,Clothing,197.82,F,35,Credit Card
INV03600,C01120,P00277,2024-01-23,MK,Electronics,3208.65,F,21,Cash
INV03600,C01120,P00430,2024-01-23,MK,Electronics,4225.91,F,21,Cash
INV03600,C01120,P00458,2024-01-23,MK,Toys,129.38,F,21,Cash
INV03601,C00023,P00271,2025-04-02,MK,Toys,108.14,M,39,Credit Card
INV03601,C00023,P00387,2025-04-02,MK,Books,197.4,M,39,Credit Card
INV03601,C00023,P00260,2025-04-02,MK,Electronics,4535.28,M,39,Credit Card
INV03602,C00988,P00505,2025-01-03,MK,Electronics,4314.07,M,48,Mobile Payment
INV03602,C00988,P00355,2025-01-03,MK,Books,236.37,M,48,Mobile Payment
INV03602,C00988,P00014,2025-01-03,MK,Toys,128.75,M,48,Mobile Payment
INV03602,C00988,P00059,2025-01-03,MK,Electronics,2513.02,M,48,Mobile Payment
INV03603,C00691,P00270,2025-04-19,TKO,Electronics,1546.75,F,46,Cash
INV03603,C00691,P00442,2025-04-19,TKO,Toys,129.62,F,46,Cash
INV03603,C00691,P00101,2025-04-19,TKO,Electronics,1941.69,F,46,Cash
INV03603,C00691,P00039,2025-04-19,TKO,Clothing,926.2,F,46,Cash
INV03604,C00135,P00305,2025-04-24,MK,Books,582.03,M,44,Mobile Payment
INV03605,C01106,P00094,2024-04-07,CYB,Toys,106.69,F,24,Cash
INV03605,C01106,P00367,2024-04-07,CYB,Toys,137.24,F,24,Cash
INV03605,C01106,P00059,2024-04-07,CYB,Electronics,2513.02,F,24,Cash
INV03605,C01106,P00268,2024-04-07,CYB,Toys,120.64,F,24,Cash
INV03606,C00210,P00045,2024-02-01,TKO,Electronics,4163.17,F,31,Cash
INV03606,C00210,P00183,2024-02-01,TKO,Groceries,219.62,F,31,Cash
INV03607,C00327,P00213,2024-09-20,ST,Electronics,1696.13,M,25,Cash
INV03607,C00327,P00383,2024-09-20,ST,Toys,102.11,M,25,Cash
INV03607,C00327,P00076,2024-09-20,ST,Books,79.21,M,25,Cash
INV03608,C00104,P00164,2025-03-03,TKO,Electronics,2410.33,F,46,Cash
INV03608,C00104,P00525,2025-03-03,TKO,Electronics,4718.73,F,46,Cash
INV03608,C00104,P00208,2025-03-03,TKO,Toys,120.68,F,46,Cash
INV03609,C00814,P00373,2024-10-28,TKO,Clothing,316.1,M,45,Cash
INV03609,C00814,P00178,2024-10-28,TKO,Toys,129.43,M,45,Cash
INV03609,C00814,P00209,2024-10-28,TKO,Toys,97.53,M,45,Cash
INV03610,C00026,P00270,2024-11-13,CYB,Electronics,1546.75,M,48,Cash
INV03610,C00026,P00442,2024-11-13,CYB,Toys,129.62,M,48,Cash
INV03610,C00026,P00222,2024-11-13,CYB,Groceries,253.8,M,48,Cash
INV03611,C01058,P00413,2025-05-01,CYB,Electronics,4824.82,F,32,Credit Card
INV03611,C01058,P00395,2025-05-01,CYB,Toys,147.66,F,32,Credit Card
INV03611,C01058,P00354,2025-05-01,CYB,Electronics,1532.38,F,32,Credit Card
INV03611,C01058,P00245,2025-05-01,CYB,Electronics,4281.2,F,32,Credit Card
INV03612,C00174,P00358,2025-09-04,CYB,Clothing,998.71,F,19,Mobile Payment
INV03612,C00174,P00283,2025-09-04,CYB,Toys,128.17,F,19,Mobile Payment
INV03613,C01161,P00282,2025-02-10,ST,Clothing,367.11,F,26,Cash
INV03613,C01161,P00490,2025-02-10,ST,Clothing,999.45,F,26,Cash
INV03613,C01161,P00053,2025-02-10,ST,Books,365.42,F,26,Cash
INV03613,C01161,P00434,2025-02-10,ST,Books,390.48,F,26,Cash
INV03614,C01050,P00323,2025-10-16,TKO,Clothing,335.06,M,48,Mobile Payment
INV03614,C01050,P00035,2025-10-16,TKO,Clothing,566.95,M,48,Mobile Payment
INV03614,C01050,P00137,2025-10-16,TKO,Books,504.87,M,48,Mobile Payment
