Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV03706,C01172,"P00036,P00279,P00262,P00253",07/08/2024,CYB
INV03707,C01173,"P00336,P00492,P00041",07/05/2025,CYB
INV03708,C00334,"P00270,P00442,P00087",20/01/2024,CYB
INV03709,C00629,"P00474,P00043,P00015,P00478,P00055",05/11/2024,ST
INV03710,C00976,"P00265,P00521,P00176,P00513,P00284",24/04/2024,CYB
INV03711,C00684,"P00152,P00058,P00405",21/11/2024,TKO
INV03712,C00279,"P00382,P00421,P00075",08/10/2024,MK
INV03713,C00666,"P00270,P00442,P00047",04/09/2025,CYB
INV03714,C00614,"P00462,P00389,P00524",08/07/2025,CYB
INV03715,C00828,"P00238,P00060,P00228,P00394,P00350",24/02/2024,ST
INV03716,C00671,P00346,24/10/2025,TKO
INV03717,C00190,"P00271,P00387",28/01/2024,ST
INV03718,C00643,P00374,22/09/2025,TKO
INV03719,C00710,P00367,01/02/2024,MK
INV03720,C00455,"P00362,P00333,P00098,P00413,P00236",15/03/2025,TKO
INV03721,C00400,"P00010,P00309,P00310,P00343",17/06/2024,TKO
INV03722,C00653,"P00065,P00483,P00224",19/08/2025,ST
INV03723,C00158,P00321,20/09/2024,CYB
INV03724,C01153,"P00125,P00450,P00199,P00271,P00058",12/10/2024,CYB
INV03725,C00195,"P00378,P00152,P00321,P00462,P00342",01/05/2024,MK
INV03726,C00448,"P00104,P00316,P00195,P00044,P00338",17/04/2024,MK
INV03727,C00605,"P00246,P00233,P00490,P00457",10/04/2025,TKO
INV03728,C00581,"P00159,P00248,P00214,P00339",11/06/2025,ST
INV03729,C00211,"P00186,P00232,P00453",08/09/2024,TKO
INV03730,C01093,P00327,21/03/2024,MK
INV03731,C01045,P00121,18/04/2025,TKO
INV03732,C00743,"P00311,P00388,P00465,P00272",19/11/2025,CYB
INV03733,C00307,"P00423,P00255,P00216,P00436",01/10/2024,CYB
INV03734,C00383,"P00329,P00522,P00145,P00201,P00412",08/07/2024,MK
INV03735,C00445,"P00143,P00461,P00327",27/06/2025,TKO
INV03736,C01143,"P00405,P00361,P00357,P00075",26/02/2025,ST
INV03737,C00231,"P00332,P00502,P00241,P00192",18/07/2024,CYB
INV03738,C00210,"P00348,P00498,P00276,P00084,P00273",22/04/2024,MK
INV03739,C00676,"P00427,P00339",21/04/2024,TKO
INV03740,C00817,"P00030,P00159,P00172",30/01/2025,MK
INV03741,C00835,"P00421,P00137,P00205",27/08/2024,MK
INV03742,C00756,"P00283,P00282",14/08/2024,ST
INV03743,C00139,P00473,19/06/2024,CYB
INV03744,C00812,"P00349,P00495",21/04/2024,CYB
INV03745,C00495,"P00270,P00442",05/03/2024,TKO
INV03746,C00834,"P00056,P00074,P00515,P00493,P00029",02/10/2025,MK
INV03747,C01125,"P00270,P00442,P00109,P00128",10/07/2024,TKO
INV03748,C01051,"P00271,P00387,P00105",29/06/2024,TKO
INV03749,C00384,"P00176,P00501,P00383,P00297,P00331",19/11/2024,TKO
INV03750,C00260,"P00392,P00455,P00436,P00363",27/01/2025,CYB
INV03751,C00384,"P00270,P00442",29/03/2024,MK
INV03752,C00553,"P00529,P00044,P00331",24/07/2024,MK
INV03753,C00661,"P00158,P00041,P00247,P00137",30/04/2025,ST
INV03754,C00860,"P00396,P00167",25/03/2025,MK
INV03755,C00181,"P00341,P00247,P00030",14/03/2024,TKO
INV03756,C00593,"P00248,P00369,P00156,P00526,P00093",22/10/2024,CYB
INV03757,C01021,"P00455,P00301,P00075,P00325,P00426",25/05/2024,ST
INV03758,C01065,"P00205,P00278",06/06/2024,TKO
INV03759,C00672,"P00423,P00316,P00463,P00489,P00026",30/07/2025,CYB
INV03760,C00922,"P00298,P00245",23/07/2025,CYB
INV03761,C00484,"P00274,P00229,P00474,P00171,P00054",08/02/2025,MK
INV03762,C00161,"P00271,P00387,P00478,P00220",28/08/2025,ST
INV03763,C01057,"P00535,P00166,P00127",09/11/2024,TKO
INV03764,C00312,"P00051,P00052",19/03/2024,ST
INV03765,C00576,"P00271,P00387,P00488",19/05/2025,CYB
INV03766,C01082,"P00235,P00159",09/04/2025,ST
INV03767,C00933,"P00270,P00442",23/12/2025,TKO
INV03768,C00525,"P00271,P00387",04/04/2025,TKO
INV03769,C00848,"P00321,P00515",15/04/2024,TKO
INV03770,C00335,"P00271,P00387",08/09/2024,MK
INV03771,C00271,"P00450,P00008,P00489",18/04/2025,MK
INV03772,C00101,"P00447,P00039,P00103,P00495",29/10/2025,ST
INV03773,C00148,P00101,29/03/2025,TKO
INV03774,C00280,"P00517,P00475,P00137",29/03/2025,MK
INV03775,C00570,"P00271,P00387,P00483,P00186",13/10/2024,TKO
INV03776,C00094,"P00059,P00440,P00196,P00441",22/09/2025,MK
INV03777,C00841,"P00321,P00401,P00181,P00411",09/02/2024,TKO
INV03778,C00520,"P00271,P00387,P00233,P00134",25/07/2025,CYB
INV03779,C00145,"P00271,P00387,P00020",22/07/2024,MK
INV03780,C00229,"P00409,P00328,P00370,P00258",21/09/2024,MK
INV03781,C00424,"P00214,P00156,P00315,P00066",08/10/2024,CYB
INV03782,C00498,"P00270,P00442,P00513",06/11/2025,MK
INV03783,C00940,"P00116,P00435,P00111,P00245",18/04/2025,TKO
INV03784,C00215,"P00319,P00258,P00275,P00346",22/05/2024,TKO
INV03785,C00860,"P00447,P00512",18/01/2025,ST
INV03786,C01152,"P00363,P00341",31/10/2025,CYB
INV03787,C00820,"P00260,P00017",31/07/2025,TKO
INV03788,C00346,"P00322,P00178",13/11/2025,TKO
INV03789,C00314,"P00105,P00272,P00207,P00134,P00211",08/07/2024,CYB
INV03790,C00735,"P00130,P00318,P00323,P00278,P00239",11/12/2024,TKO
INV03791,C00257,"P00404,P00421",16/01/2024,ST
INV03792,C00985,"P00371,P00455,P00055,P00427,P00072",22/07/2024,TKO
INV03793,C01046,"P00383,P00329",01/06/2025,CYB
INV03794,C00444,"P00039,P00398,P00375",16/04/2024,TKO
INV03795,C01173,"P00495,P00448,P00519,P00035",12/04/2025,MK
INV03796,C00080,P00326,22/12/2024,TKO
INV03797,C00139,P00454,21/10/2024,MK
INV03798,C00816,"P00270,P00442",13/03/2024,ST
INV03799,C01008,"P00012,P00396,P00162,P00466",15/01/2025,CYB
INV03800,C00857,"P00482,P00268,P00399,P00197",17/03/2024,CYB
INV03801,C00098,"P00074,P00292",11/10/2025,TKO
INV03802,C00114,"P00270,P00442,P00182",17/03/2025,TKO
INV03803,C00072,"P00271,P00387",14/05/2025,TKO
INV03804,C00541,"P00270,P00442",29/03/2025,CYB
INV03805,C01170,"P00196,P00299",01/10/2024,CYB
INV03806,C00503,P00483,18/12/2025,CYB
INV03807,C00778,"P00170,P00315,P00237,P00367,P00279",14/03/2025,TKO
INV03808,C00980,"P00492,P00326,P00375,P00291",04/06/2024,CYB
INV03809,C00822,"P00016,P00510,P00422,P00056",25/04/2024,ST
INV03810,C01092,P00005,10/01/2024,MK
INV03811,C00443,"P00179,P00018,P00051,P00272",12/05/2024,TKO
INV03812,C00128,"P00270,P00442,P00298,P00513",03/10/2025,MK
INV03813,C00298,"P00442,P00167,P00111",26/08/2025,MK
INV03814,C00969,"P00059,P00476",04/09/2024,CYB
INV03815,C00059,"P00162,P00300,P00529,P00212,P00341",29/09/2025,TKO
INV03816,C00327,"P00398,P00053",30/03/2025,TKO
INV03817,C01165,"P00029,P00078,P00168,P00091,P00151",03/02/2025,TKO
INV03818,C00668,"P00270,P00442",25/01/2024,ST
INV03819,C00842,"P00043,P00122,P00293,P00229",25/05/2024,TKO
INV03820,C00022,"P00270,P00442",04/03/2025,TKO
INV03821,C00993,"P00475,P00260,P00397,P00434,P00239",12/08/2024,CYB
INV03822,C00258,"P00271,P00387,P00229,P00012",05/02/2025,MK
INV03823,C00372,"P00406,P00371,P00237,P00208",09/10/2024,CYB
INV03824,C00319,"P00517,P00215,P00482,P00134",05/01/2024,ST
INV03825,C00801,"P00271,P00387,P00477",30/03/2024,MK
INV03826,C00748,"P00475,P00455,P00290",11/06/2024,TKO
INV03827,C01098,P00518,02/12/2024,CYB
INV03828,C00535,"P00073,P00409,P00441,P00516",13/07/2025,MK
INV03829,C01125,"P00239,P00186,P00413,P00206",10/11/2024,TKO
INV03830,C00152,P00399,16/09/2024,MK
INV03831,C01015,"P00288,P00535",08/02/2024,ST
INV03832,C00681,"P00355,P00333,P00381",15/03/2025,MK
INV03833,C00920,"P00419,P00372",03/04/2024,MK
INV03834,C00488,P00067,23/04/2025,CYB
INV03835,C00837,"P00162,P00064",09/10/2024,CYB
INV03836,C01175,P00283,22/11/2025,MK
INV03837,C00610,"P00510,P00436,P00302,P00396,P00105",05/02/2025,ST
INV03838,C00856,"P00431,P00267,P00454,P00400,P00401",08/09/2025,CYB
INV03839,C00400,"P00232,P00015,P00079,P00430,P00484",21/02/2024,MK
INV03840,C00834,"P00254,P00272,P00059,P00043",02/10/2025,CYB
INV03841,C00828,"P00316,P00531,P00533",05/01/2025,TKO
INV03842,C00925,"P00512,P00514,P00370",11/02/2024,CYB
INV03843,C01064,"P00271,P00387,P00309,P00075",16/11/2025,MK
INV03844,C00864,"P00149,P00111",20/08/2025,ST
INV03845,C00924,P00434,16/03/2024,CYB
INV03846,C00426,"P00031,P00007,P00514",28/03/2025,MK
INV03847,C01073,"P00271,P00387",03/11/2024,MK
INV03848,C00932,P00283,10/03/2024,MK
INV03849,C00644,"P00323,P00047,P00029,P00413",21/02/2025,TKO
INV03850,C01076,"P00211,P00244",22/03/2024,TKO
INV03851,C00399,P00341,14/02/2025,TKO
INV03852,C01138,"P00450,P00396,P00483",16/05/2025,ST
INV03853,C00482,"P00264,P00122,P00214,P00103",12/04/2025,CYB
INV03854,C00680,"P00280,P00018,P00070",22/07/2024,MK
INV03855,C00506,"P00270,P00442,P00489,P00005",05/08/2025,TKO
INV03856,C00215,"P00270,P00442,P00222,P00109",26/08/2024,MK
INV03857,C00807,P00219,17/01/2024,ST
INV03858,C00320,"P00489,P00423,P00530,P00510",20/04/2024,MK
INV03859,C00767,P00012,25/04/2024,CYB
INV03860,C00605,P00183,14/06/2024,ST
INV03861,C00258,"P00181,P00471",28/02/2025,CYB
INV03862,C00495,"P00271,P00387,P00119",12/12/2025,CYB
INV03863,C00186,"P00347,P00155,P00199,P00201,P00040",09/09/2025,TKO
INV03864,C00404,P00131,19/09/2025,MK
INV03865,C00286,"P00413,P00374,P00367,P00148,P00386",08/05/2024,MK
INV03866,C01148,"P00356,P00262,P00332",06/03/2024,MK
INV03867,C00341,"P00267,P00296",18/12/2024,CYB
INV03868,C01036,"P00259,P00150,P00146,P00265",21/08/2024,ST
INV03869,C00040,"P00343,P00113,P00428,P00021",10/04/2025,MK
INV03870,C00262,"P00336,P00295,P00132,P00106,P00362",08/05/2025,TKO
INV03871,C01080,"P00162,P00075",27/11/2025,CYB
INV03872,C00889,"P00026,P00019,P00437,P00210,P00407",23/06/2024,ST
INV03873,C01067,"P00061,P00402,P00110,P00202",16/06/2024,TKO
INV03874,C00731,"P00276,P00180",18/04/2025,CYB
INV03875,C00157,"P00021,P00329,P00063,P00195",22/07/2025,ST
INV03876,C00739,"P00503,P00224,P00383,P00276",16/11/2024,TKO
INV03877,C00369,"P00270,P00442,P00475,P00233",27/01/2024,TKO
INV03878,C00018,P00035,15/10/2024,CYB
INV03879,C00186,P00265,20/03/2024,TKO
INV03880,C00975,"P00095,P00438",12/06/2025,ST
INV03881,C00862,P00015,11/03/2025,TKO
INV03882,C00118,"P00342,P00533,P00339,P00078,P00122",10/12/2025,MK
INV03883,C00955,P00290,29/10/2024,MK
INV03884,C01044,P00448,01/07/2024,ST
INV03885,C00470,"P00456,P00150",30/01/2025,TKO
INV03886,C00213,"P00271,P00387,P00246",09/08/2024,CYB
INV03887,C00121,"P00246,P00117,P00479",26/07/2024,MK
INV03888,C00115,"P00089,P00081,P00310,P00313",10/07/2024,ST
INV03889,C00437,P00113,26/04/2024,CYB
INV03890,C01096,"P00505,P00045,P00499,P00016",09/05/2024,ST
INV03891,C00801,P00491,06/03/2024,ST
INV03892,C00451,"P00132,P00530,P00041",02/05/2024,TKO
INV03893,C00351,P00162,05/02/2024,CYB
INV03894,C00563,P00455,25/12/2025,MK
INV03895,C01159,"P00271,P00387",14/11/2024,CYB
INV03896,C00446,P00439,29/12/2024,CYB
INV03897,C00263,"P00270,P00442,P00366,P00125",07/07/2024,TKO
INV03898,C00992,P00360,28/05/2025,CYB
INV03899,C00559,"P00167,P00050,P00023",27/12/2025,TKO
INV03900,C00263,"P00429,P00137,P00223,P00048,P00144",12/05/2025,MK
INV03901,C00401,"P00189,P00328,P00291,P00228",05/12/2024,TKO
INV03902,C00725,"P00264,P00276",03/05/2024,CYB
INV03903,C01055,"P00440,P00249,P00180,P00370,P00247",23/10/2025,TKO
INV03904,C01033,P00065,07/05/2025,MK
INV03905,C00307,P00473,26/05/2025,CYB
INV03906,C00951,"P00413,P00402,P00210",25/07/2025,TKO
INV03907,C00305,P00360,27/10/2025,TKO
INV03908,C00764,"P00199,P00282,P00313",17/11/2024,CYB
INV03909,C00019,"P00423,P00074,P00369",05/03/2025,TKO
INV03910,C00527,"P00496,P00024",23/12/2025,TKO
INV03911,C01132,"P00517,P00534,P00132,P00478,P00100",09/12/2024,ST
INV03912,C00899,"P00500,P00214,P00003,P00395,P00036",08/05/2025,CYB
INV03913,C00839,"P00271,P00387",07/09/2025,TKO
INV03914,C00611,"P00358,P00254",13/12/2025,TKO
INV03915,C00507,"P00486,P00157,P00314,P00468",23/05/2024,CYB
INV03916,C00308,"P00270,P00442",01/03/2025,TKO
INV03917,C00634,"P00120,P00337,P00131,P00344,P00095",28/08/2024,CYB
INV03918,C00099,"P00247,P00047,P00383",04/11/2024,TKO
INV03919,C00048,"P00303,P00244,P00063,P00072,P00116",03/08/2024,MK
INV03920,C00183,"P00527,P00129,P00516",23/02/2024,MK
INV03921,C00578,"P00345,P00426",15/12/2024,TKO
INV03922,C01044,P00418,13/03/2024,CYB
INV03923,C00427,"P00068,P00432,P00370,P00471,P00201",27/10/2025,CYB
INV03924,C01080,"P00270,P00442",27/07/2025,TKO
INV03925,C00125,"P00271,P00387,P00030,P00357",09/07/2025,CYB
INV03926,C00187,"P00217,P00239,P00079,P00395,P00404",18/06/2024,MK
INV03927,C00693,P00323,14/06/2024,CYB
INV03928,C00208,"P00019,P00339,P00279,P00392",11/02/2025,ST
INV03929,C01100,"P00040,P00219,P00315",25/06/2024,MK
INV03930,C00396,"P00370,P00375",12/01/2024,ST
INV03931,C00483,"P00422,P00010,P00448,P00258",10/06/2024,ST
INV03932,C00772,"P00393,P00459,P00011,P00093,P00241",13/12/2025,CYB
INV03933,C00930,"P00245,P00173,P00419,P00488",21/07/2025,TKO
INV03934,C00018,"P00271,P00387,P00335,P00044",17/05/2025,TKO
INV03935,C00484,"P00271,P00387,P00050",11/05/2024,CYB
INV03936,C01021,"P00271,P00387,P00122",16/03/2025,CYB
INV03937,C00918,"P00279,P00116,P00112",16/12/2024,MK
INV03938,C00736,"P00438,P00123",16/11/2024,ST
INV03939,C00293,"P00117,P00161",09/06/2025,TKO
INV03940,C00793,P00339,09/07/2024,MK
INV03941,C00319,"P00535,P00244,P00310,P00040,P00517",15/02/2024,MK
INV03942,C00602,"P00097,P00281,P00177",07/07/2025,CYB
INV03943,C00950,"P00335,P00266,P00289,P00206,P00327",09/05/2025,ST
INV03944,C00539,"P00378,P00318,P00186,P00455,P00094",27/06/2024,CYB
INV03945,C00404,"P00455,P00182",31/05/2025,TKO
INV03946,C00627,"P00136,P00339",21/07/2025,CYB
INV03947,C00518,"P00124,P00507,P00173",17/07/2025,CYB
INV03948,C00379,"P00271,P00387",15/09/2025,TKO
INV03949,C00208,"P00102,P00498,P00410,P00229,P00480",20/01/2024,TKO
INV03950,C00748,"P00100,P00305,P00447,P00221",11/06/2025,TKO
INV03951,C01050,"P00484,P00064,P00432,P00277",09/07/2025,MK
INV03952,C00343,"P00303,P00510",25/03/2025,CYB
INV03953,C00514,"P00337,P00458,P00168,P00400,P00404",24/07/2024,CYB
INV03954,C00652,"P00271,P00387,P00411",17/05/2024,MK
INV03955,C00850,"P00219,P00345,P00533",05/03/2024,CYB
INV03956,C00550,"P00251,P00005,P00259",01/01/2024,TKO
INV03957,C00501,"P00113,P00124",30/12/2024,CYB
INV03958,C00643,"P00063,P00331",09/09/2025,MK
INV03959,C00311,"P00013,P00028,P00062",17/01/2025,MK
INV03960,C00683,"P00416,P00010,P00247",21/01/2025,CYB
INV03961,C00872,"P00270,P00442",09/10/2024,ST
INV03962,C01086,"P00136,P00001,P00195,P00274,P00314",20/02/2024,CYB
INV03963,C00080,P00073,31/10/2025,CYB
INV03964,C00479,"P00034,P00302,P00139,P00492",19/05/2024,MK
INV03965,C01100,P00404,30/12/2024,TKO
INV03966,C00707,"P00399,P00087,P00141",25/02/2024,ST
INV03967,C00628,"P00084,P00320,P00319,P00386",14/10/2024,TKO
INV03968,C00586,P00447,11/08/2025,MK
INV03969,C00728,"P00010,P00457,P00419,P00375,P00338",06/08/2025,TKO
INV03970,C00321,"P00415,P00008",07/08/2025,ST
INV03971,C00306,"P00486,P00485,P00169",19/10/2025,MK
INV03972,C00921,P00014,26/11/2024,TKO
INV03973,C01016,"P00202,P00115,P00528",29/02/2024,CYB
INV03974,C00343,"P00105,P00163,P00444",23/01/2025,ST
INV03975,C00066,"P00270,P00442,P00025,P00350",11/06/2025,TKO
INV03976,C00321,"P00274,P00223,P00262",05/06/2025,MK
INV03977,C00673,P00476,07/06/2024,ST
INV03978,C00188,"P00508,P00099,P00333,P00185,P00051",20/09/2025,ST
INV03979,C00447,"P00271,P00387,P00124",05/03/2025,CYB
INV03980,C00744,"P00404,P00141",14/03/2024,CYB
INV03981,C00269,"P00333,P00448,P00217,P00158",08/05/2025,TKO
INV03982,C00743,"P00394,P00165",15/12/2025,TKO
INV03983,C00857,"P00468,P00064",19/12/2024,TKO
INV03984,C00796,"P00027,P00278,P00015",31/05/2025,MK
INV03985,C01170,"P00467,P00331,P00040,P00391,P00297",09/04/2024,CYB
INV03986,C01014,"P00508,P00372,P00092",27/07/2025,MK
INV03987,C00474,"P00271,P00387,P00337",14/07/2025,CYB
INV03988,C01160,"P00371,P00359,P00075,P00342,P00263",11/07/2025,ST
INV03989,C00351,"P00462,P00199,P00418",16/07/2025,CYB
INV03990,C00539,"P00271,P00387",13/03/2024,CYB
INV03991,C00683,"P00112,P00297",29/09/2024,MK
INV03992,C00864,"P00271,P00387",23/03/2025,TKO
INV03993,C00716,"P00451,P00056,P00399",09/09/2025,CYB
INV03994,C01121,"P00426,P00251,P00468,P00351",05/12/2025,TKO
INV03995,C00753,"P00011,P00348,P00204,P00193,P00108",07/06/2025,MK
INV03996,C00126,"P00118,P00124,P00366",21/12/2024,ST
INV03997,C00378,"P00198,P00194,P00118,P00234",30/11/2024,CYB
INV03998,C00237,"P00271,P00387,P00441,P00408",12/11/2025,ST
INV03999,C00575,"P00402,P00320,P00426",25/07/2025,MK
INV04000,C00507,"P00270,P00442,P00323,P00362",13/03/2025,TKO
INV04001,C00353,P00141,15/12/2025,TKO
INV04002,C00361,"P00189,P00464",17/10/2024,TKO
INV04003,C00088,"P00408,P00151,P00325,P00505",24/09/2024,TKO
INV04004,C00129,"P00335,P00342,P00319,P00530,P00047",04/08/2025,TKO
INV04005,C00938,"P00512,P00207,P00430",31/12/2024,TKO
INV04006,C00013,P00461,19/08/2025,CYB
INV04007,C00970,"P00421,P00320,P00216",10/03/2024,CYB
INV04008,C00546,"P00224,P00057,P00030,P00244,P00378",29/11/2024,ST
INV04009,C00529,"P00208,P00228",26/03/2025,CYB
INV04010,C00902,"P00271,P00387,P00507,P00531",22/05/2024,CYB
INV04011,C00192,P00112,26/01/2024,CYB
INV04012,C00317,"P00270,P00442,P00411",23/05/2025,ST
INV04013,C00957,"P00099,P00216,P00464",14/03/2025,MK
INV04014,C01044,"P00214,P00283",28/06/2025,CYB
INV04015,C00352,"P00400,P00096,P00381,P00246,P00156",29/05/2025,ST
INV04016,C00526,"P00437,P00361",05/10/2025,MK
INV04017,C00008,P00106,25/01/2025,ST
INV04018,C00194,P00340,19/05/2025,CYB
INV04019,C00490,P00203,22/04/2024,ST
INV04020,C00909,P00311,06/03/2024,TKO
INV04021,C00662,"P00140,P00323,P00401",13/06/2024,MK
INV04022,C00534,"P00313,P00061,P00108",14/12/2024,TKO
INV04023,C01143,"P00517,P00518,P00375,P00079,P00336",06/09/2025,TKO
INV04024,C00993,"P00203,P00431",06/08/2024,TKO
INV04025,C00954,P00123,21/04/2025,TKO
INV04026,C00675,"P00271,P00387,P00207",03/07/2024,CYB
INV04027,C00423,P00278,09/08/2025,CYB
INV04028,C00439,"P00385,P00344,P00288,P00457",02/01/2025,MK
INV04029,C01107,"P00217,P00269,P00285",19/01/2025,MK
INV04030,C00059,"P00271,P00387,P00192",21/02/2024,ST
INV04031,C01107,P00108,26/02/2025,CYB
INV04032,C01032,"P00371,P00272,P00334,P00104,P00218",21/10/2025,TKO
INV04033,C00948,"P00038,P00266",22/03/2025,TKO
INV04034,C00082,"P00509,P00247,P00045,P00528",07/07/2025,ST
INV04035,C00606,"P00271,P00387,P00247,P00438",13/08/2024,TKO
INV04036,C00001,P00390,20/04/2024,TKO
INV04037,C00809,"P00146,P00125,P00050,P00235",29/11/2025,CYB
INV04038,C01061,"P00202,P00316",28/01/2024,CYB
INV04039,C00177,"P00275,P00447,P00405,P00184,P00105",26/06/2025,ST
INV04040,C00436,"P00138,P00272",04/01/2025,MK
INV04041,C00889,P00292,10/06/2024,CYB
INV04042,C00777,"P00287,P00098,P00483",03/10/2024,TKO
INV04043,C00893,"P00271,P00387,P00393",22/02/2025,TKO
INV04044,C00154,"P00059,P00172,P00145,P00530",04/03/2024,ST
INV04045,C00844,"P00222,P00099,P00343",31/03/2024,TKO
INV04046,C00577,"P00187,P00043",12/05/2024,ST
INV04047,C00390,"P00270,P00442,P00516",11/10/2024,CYB
INV04048,C01093,"P00334,P00145",02/04/2024,TKO
INV04049,C01072,P00024,04/11/2024,TKO
INV04050,C00928,"P00189,P00391,P00500",14/07/2024,MK
INV04051,C00869,"P00469,P00016",13/08/2025,MK
INV04052,C00888,"P00270,P00442,P00100",29/12/2025,MK
INV04053,C00472,"P00114,P00429,P00461",25/12/2024,TKO
INV04054,C01036,P00032,09/04/2024,CYB
INV04055,C00637,P00133,24/08/2025,ST
INV04056,C00230,"P00498,P00425",12/06/2025,TKO
INV04057,C00319,"P00271,P00387",06/11/2025,MK
INV04058,C00221,"P00527,P00207,P00079,P00425",14/02/2025,ST
INV04059,C00931,"P00387,P00400",29/08/2024,MK
INV04060,C00869,"P00326,P00128,P00165,P00118,P00529",12/12/2025,CYB
INV04061,C00136,P00525,23/09/2024,TKO
INV04062,C00526,"P00389,P00290,P00497",11/01/2024,TKO
INV04063,C00432,"P00271,P00387",12/11/2024,TKO
INV04064,C00494,P00335,14/03/2024,MK
INV04065,C00806,"P00506,P00191,P00322",29/08/2025,TKO
INV04066,C00092,"P00026,P00294,P00209",09/09/2024,ST
INV04067,C00354,"P00020,P00514",07/03/2024,CYB
INV04068,C00304,"P00247,P00307,P00482",05/06/2025,TKO
INV04069,C01109,"P00141,P00480",08/03/2024,ST
INV04070,C00356,"P00144,P00444,P00289",31/05/2025,ST
INV04071,C00611,"P00135,P00215,P00327,P00247,P00309",20/04/2025,TKO
INV04072,C00399,"P00270,P00442,P00355",08/03/2025,TKO
INV04073,C00387,"P00092,P00171",01/08/2025,CYB
INV04074,C00280,"P00271,P00387,P00256",30/01/2025,CYB
INV04075,C00804,"P00085,P00007,P00479,P00055,P00056",24/03/2024,CYB
INV04076,C01001,"P00254,P00528",25/01/2025,MK
INV04077,C00607,"P00006,P00482",30/10/2025,CYB
INV04078,C00017,P00500,11/01/2025,CYB
INV04079,C00095,"P00475,P00107,P00068,P00411,P00022",18/05/2024,TKO
INV04080,C00013,"P00204,P00285,P00256",06/11/2024,TKO
INV04081,C00954,P00230,26/05/2025,MK
INV04082,C00360,"P00271,P00387,P00060",19/04/2024,MK
INV04083,C00597,"P00271,P00387,P00247,P00231",26/10/2025,CYB
INV04084,C00534,"P00233,P00033,P00411,P00166,P00144",14/08/2025,ST
INV04085,C01069,"P00080,P00421,P00156,P00241,P00389",23/06/2025,CYB
INV04086,C00407,"P00270,P00442",03/02/2025,MK
INV04087,C01056,P00480,24/11/2024,TKO
INV04088,C00558,"P00427,P00414",18/11/2024,TKO
INV04089,C00949,"P00278,P00187",07/06/2025,TKO
INV04090,C01034,"P00281,P00409,P00160,P00451",17/12/2024,MK
INV04091,C00045,"P00102,P00041",22/07/2025,ST
INV04092,C00417,"P00271,P00387,P00257",27/03/2025,MK
INV04093,C00957,"P00270,P00442,P00196,P00096",28/02/2025,MK
INV04094,C00321,"P00480,P00002,P00153,P00361",19/12/2024,MK
INV04095,C01067,"P00532,P00197,P00017,P00388",02/08/2025,CYB
INV04096,C00914,"P00353,P00378,P00144,P00041",28/05/2024,ST
INV04097,C00613,"P00281,P00466,P00526,P00444",11/03/2025,TKO
INV04098,C00469,P00371,29/08/2025,CYB
INV04099,C00868,"P00270,P00442,P00256",10/06/2024,ST
INV04100,C01073,"P00419,P00223,P00443,P00185",25/03/2025,CYB
INV04101,C00073,"P00437,P00111,P00199",26/12/2024,ST
INV04102,C00427,"P00461,P00079,P00253,P00048,P00197",08/07/2025,TKO
INV04103,C00835,"P00150,P00345,P00168,P00418",30/03/2025,MK
INV04104,C00723,P00018,18/10/2025,TKO
INV04105,C00549,"P00288,P00420",05/11/2024,CYB
INV04106,C00642,P00010,22/09/2025,MK
INV04107,C00350,"P00265,P00075,P00184,P00497,P00452",02/01/2025,ST
INV04108,C00037,"P00271,P00387,P00236",15/04/2025,CYB
INV04109,C00098,P00084,10/05/2024,CYB
INV04110,C00768,"P00094,P00452,P00227",03/11/2024,MK
INV04111,C00288,P00198,02/10/2025,CYB
INV04112,C00990,"P00271,P00387,P00448,P00300",06/10/2024,MK
INV04113,C00192,"P00531,P00121",30/04/2024,CYB
INV04114,C00334,"P00155,P00275,P00404,P00345,P00122",17/05/2024,TKO
INV04115,C00696,"P00526,P00039,P00002",24/05/2025,ST
INV04116,C00357,"P00056,P00394,P00067,P00030,P00475",18/01/2025,CYB
INV04117,C00254,"P00136,P00031",06/07/2025,TKO
INV04118,C01099,"P00431,P00298,P00055,P00155",30/11/2025,ST
INV04119,C00086,"P00270,P00442,P00533",24/02/2024,TKO
INV04120,C00853,"P00037,P00294,P00057",18/03/2024,MK
INV04121,C00855,"P00321,P00143",30/03/2024,ST
INV04122,C00214,"P00238,P00449,P00503,P00033,P00030",07/04/2025,TKO
INV04123,C00581,"P00363,P00080",05/02/2024,TKO
