Invoice no,Customer id,Product id list,Invoice date,Shopping mall,ProductList,Product id,Category,Price,Gender,Age,Payment method,LineAmount,InvoiceAmount
INV00612,C00678,"P00453,P00295,P00532,P00142,P00016",2025-06-18,CYB,P00532,P00532,Books,310.24,M,56,Cash,310.24,12353.18
INV00612,C00678,"P00453,P00295,P00532,P00142,P00016",2025-06-18,CYB,P00142,P00142,Electronics,1518.5,M,56,Cash,1518.5,12353.18
INV00612,C00678,"P00453,P00295,P00532,P00142,P00016",2025-06-18,CYB,P00016,P00016,Electronics,5626.35,M,56,Cash,5626.35,12353.18
INV00613,C00314,"P00271,P00387",2025-06-18,TKO,P00271,P00271,Toys,108.14,F,57,Credit Card,108.14,305.54
INV00613,C00314,"P00271,P00387",2025-06-18,TKO,P00387,P00387,Books,197.4,F,57,Credit Card,197.4,305.54
INV00614,C00583,"P00378,P00531,P00088,P00231,P00206",2025-04-07,TKO,P00378,P00378,Groceries,159.81,M,49,Cash,159.81,1962.06
INV00614,C00583,"P00378,P00531,P00088,P00231,P00206",2025-04-07,TKO,P00531,P00531,Toys,100.56,M,49,Cash,100.56,1962.06
INV00614,C00583,"P00378,P00531,P00088,P00231,P00206",2025-04-07,TKO,P00088,P00088,Electronics,1517.13,M,49,Cash,1517.13,1962.06
INV00614,C00583,"P00378,P00531,P00088,P00231,P00206",2025-04-07,TKO,P00231,P00231,Groceries,67.77,M,49,Cash,67.77,1962.06
INV00614,C00583,"P00378,P00531,P00088,P00231,P00206",2025-04-07,TKO,P00206,P00206,Toys,116.79,M,49,Cash,116.79,1962.06
INV00615,C00348,"P00034,P00399,P00486,P00138,P00319",2024-07-10,CYB,P00034,P00034,Electronics,1966.99,F,32,Cash,1966.99,9030.49
INV00615,C00348,"P00034,P00399,P00486,P00138,P00319",2024-07-10,CYB,P00399,P00399,Groceries,58.82,F,32,Cash,58.82,9030.49
INV00615,C00348,"P00034,P00399,P00486,P00138,P00319",2024-07-10,CYB,P00486,P00486,Electronics,4178.61,F,32,Cash,4178.61,9030.49
INV00615,C00348,"P00034,P00399,P00486,P00138,P00319",2024-07-10,CYB,P00138,P00138,Electronics,2716.2,F,32,Cash,2716.2,9030.49
INV00615,C00348,"P00034,P00399,P00486,P00138,P00319",2024-07-10,CYB,P00319,P00319,Toys,109.87,F,32,Cash,109.87,9030.49
INV00616,C00883,P00126,2025-08-28,MK,P00126,P00126,Electronics,1719.38,M,20,Mobile Payment,1719.38,1719.38
INV00617,C00447,"P00298,P00480,P00055",2024-04-14,CYB,P00298,P00298,Books,237.64,M,25,Mobile Payment,237.64,749.86
INV00617,C00447,"P00298,P00480,P00055",2024-04-14,CYB,P00480,P00480,Books,385.12,M,25,Mobile Payment,385.12,749.86
INV00617,C00447,"P00298,P00480,P00055",2024-04-14,CYB,P00055,P00055,Groceries,127.1,M,25,Mobile Payment,127.1,749.86
INV00618,C00390,"P00078,P00377,P00192,P00228,P00276",2025-11-14,ST,P00078,P00078,Clothing,570.67,F,51,Cash,570.67,2051.71
INV00618,C00390,"P00078,P00377,P00192,P00228,P00276",2025-11-14,ST,P00377,P00377,Toys,145.73,F,51,Cash,145.73,2051.71
INV00618,C00390,"P00078,P00377,P00192,P00228,P00276",2025-11-14,ST,P00192,P00192,Clothing,281.21,F,51,Cash,281.21,2051.71
INV00618,C00390,"P00078,P00377,P00192,P00228,P00276",2025-11-14,ST,P00228,P00228,Clothing,959.47,F,51,Cash,959.47,2051.71
INV00618,C00390,"P00078,P00377,P00192,P00228,P00276",2025-11-14,ST,P00276,P00276,Books,94.63,F,51,Cash,94.63,2051.71
INV00619,C00324,"P00377,P00256,P00488",2025-08-15,ST,P00377,P00377,Toys,145.73,M,48,Cash,145.73,586.47
INV00619,C00324,"P00377,P00256,P00488",2025-08-15,ST,P00256,P00256,Books,366.36,M,48,Cash,366.36,586.47
INV00619,C00324,"P00377,P00256,P00488",2025-08-15,ST,P00488,P00488,Books,74.38,M,48,Cash,74.38,586.47
INV00620,C00292,"P00430,P00173,P00092,P00532,P00108",2025-08-02,MK,P00430,P00430,Electronics,4225.91,F,39,Credit Card,4225.91,8143.5599999999995
INV00620,C00292,"P00430,P00173,P00092,P00532,P00108",2025-08-02,MK,P00173,P00173,Electronics,3152.4,F,39,Credit Card,3152.4,8143.5599999999995
INV00620,C00292,"P00430,P00173,P00092,P00532,P00108",2025-08-02,MK,P00092,P00092,Books,353.27,F,39,Credit Card,353.27,8143.5599999999995
INV00620,C00292,"P00430,P00173,P00092,P00532,P00108",2025-08-02,MK,P00532,P00532,Books,310.24,F,39,Credit Card,310.24,8143.5599999999995
INV00620,C00292,"P00430,P00173,P00092,P00532,P00108",2025-08-02,MK,P00108,P00108,Toys,101.74,F,39,Credit Card,101.74,8143.5599999999995
INV00621,C00958,"P00487,P00515,P00263,P00264",2025-11-03,TKO,P00487,P00487,Books,140.53,M,37,Cash,140.53,2728.96
INV00621,C00958,"P00487,P00515,P00263,P00264",2025-11-03,TKO,P00515,P00515,Books,193.33,M,37,Cash,193.33,2728.96
INV00621,C00958,"P00487,P00515,P00263,P00264",2025-11-03,TKO,P00263,P00263,Electronics,1799.6,M,37,Cash,1799.6,2728.96
INV00621,C00958,"P00487,P00515,P00263,P00264",2025-11-03,TKO,P00264,P00264,Clothing,595.5,M,37,Cash,595.5,2728.96
INV00622,C00512,"P00234,P00158,P00093,P00367,P00112",2025-01-09,ST,P00234,P00234,Toys,126.82,M,21,Cash,126.82,4857.23
INV00622,C00512,"P00234,P00158,P00093,P00367,P00112",2025-01-09,ST,P00158,P00158,Electronics,3576.45,M,21,Cash,3576.45,4857.23
INV00622,C00512,"P00234,P00158,P00093,P00367,P00112",2025-01-09,ST,P00093,P00093,Books,107.08,M,21,Cash,107.08,4857.23
INV00622,C00512,"P00234,P00158,P00093,P00367,P00112",2025-01-09,ST,P00367,P00367,Toys,137.24,M,21,Cash,137.24,4857.23
INV00622,C00512,"P00234,P00158,P00093,P00367,P00112",2025-01-09,ST,P00112,P00112,Clothing,909.64,M,21,Cash,909.64,4857.23
INV00623,C00599,"P00297,P00219,P00041,P00442",2025-11-23,MK,P00297,P00297,Clothing,286.77,M,40,Credit Card,286.77,1325.4
INV00623,C00599,"P00297,P00219,P00041,P00442",2025-11-23,MK,P00219,P00219,Books,508.09,M,40,Credit Card,508.09,1325.4
INV00623,C00599,"P00297,P00219,P00041,P00442",2025-11-23,MK,P00041,P00041,Clothing,400.92,M,40,Credit Card,400.92,1325.4
INV00623,C00599,"P00297,P00219,P00041,P00442",2025-11-23,MK,P00442,P00442,Toys,129.62,M,40,Credit Card,129.62,1325.4
INV00624,C01169,"P00478,P00057",2024-08-26,MK,P00478,P00478,Clothing,924.2,F,35,Cash,924.2,5548.679999999999
INV00624,C01169,"P00478,P00057",2024-08-26,MK,P00057,P00057,Electronics,4624.48,F,35,Cash,4624.48,5548.679999999999
INV00625,C00207,"P00493,P00406,P00150",2025-02-12,ST,P00493,P00493,Clothing,390.27,F,37,Mobile Payment,390.27,2097.64
INV00625,C00207,"P00493,P00406,P00150",2025-02-12,ST,P00406,P00406,Groceries,269.79,F,37,Mobile Payment,269.79,2097.64
INV00625,C00207,"P00493,P00406,P00150",2025-02-12,ST,P00150,P00150,Electronics,1437.58,F,37,Mobile Payment,1437.58,2097.64
INV00626,C00040,"P00474,P00248,P00198,P00416,P00069",2024-07-20,ST,P00474,P00474,Electronics,4339.09,F,33,Mobile Payment,4339.09,4948.9400000000005
INV00626,C00040,"P00474,P00248,P00198,P00416,P00069",2024-07-20,ST,P00248,P00248,Clothing,235.92,F,33,Mobile Payment,235.92,4948.9400000000005
INV00626,C00040,"P00474,P00248,P00198,P00416,P00069",2024-07-20,ST,P00198,P00198,Toys,142.51,F,33,Mobile Payment,142.51,4948.9400000000005
INV00626,C00040,"P00474,P00248,P00198,P00416,P00069",2024-07-20,ST,P00416,P00416,Toys,131.81,F,33,Mobile Payment,131.81,4948.9400000000005
INV00626,C00040,"P00474,P00248,P00198,P00416,P00069",2024-07-20,ST,P00069,P00069,Toys,99.61,F,33,Mobile Payment,99.61,4948.9400000000005
INV00627,C01098,"P00270,P00442,P00058,P00040",2025-04-18,MK,P00270,P00270,Electronics,1546.75,M,25,Credit Card,1546.75,5111.62
INV00627,C01098,"P00270,P00442,P00058,P00040",2025-04-18,MK,P00442,P00442,Toys,129.62,M,25,Credit Card,129.62,5111.62
INV00627,C01098,"P00270,P00442,P00058,P00040",2025-04-18,MK,P00058,P00058,Clothing,374.92,M,25,Credit Card,374.92,5111.62
INV00627,C01098,"P00270,P00442,P00058,P00040",2025-04-18,MK,P00040,P00040,Electronics,3060.33,M,25,Credit Card,3060.33,5111.62
INV00628,C00866,"P00392,P00072,P00467",2025-12-20,MK,P00392,P00392,Groceries,154.45,M,50,Cash,154.45,4443.36
INV00628,C00866,"P00392,P00072,P00467",2025-12-20,MK,P00072,P00072,Electronics,1461.85,M,50,Cash,1461.85,4443.36
INV00628,C00866,"P00392,P00072,P00467",2025-12-20,MK,P00467,P00467,Electronics,2827.06,M,50,Cash,2827.06,4443.36
INV00629,C00430,"P00170,P00004",2025-01-18,CYB,P00170,P00170,Clothing,734.01,M,25,Credit Card,734.01,2295.49
INV00629,C00430,"P00170,P00004",2025-01-18,CYB,P00004,P00004,Electronics,1561.48,M,25,Credit Card,1561.48,2295.49
INV00630,C00702,"P00271,P00387",2024-01-20,TKO,P00271,P00271,Toys,108.14,M,20,Cash,108.14,305.54
INV00630,C00702,"P00271,P00387",2024-01-20,TKO,P00387,P00387,Books,197.4,M,20,Cash,197.4,305.54
INV00631,C00765,"P00270,P00442,P00318,P00077",2025-08-07,ST,P00270,P00270,Electronics,1546.75,F,39,Credit Card,1546.75,7337.3099999999995
INV00631,C00765,"P00270,P00442,P00318,P00077",2025-08-07,ST,P00442,P00442,Toys,129.62,F,39,Credit Card,129.62,7337.3099999999995
INV00631,C00765,"P00270,P00442,P00318,P00077",2025-08-07,ST,P00318,P00318,Electronics,5426.45,F,39,Credit Card,5426.45,7337.3099999999995
INV00631,C00765,"P00270,P00442,P00318,P00077",2025-08-07,ST,P00077,P00077,Books,234.49,F,39,Credit Card,234.49,7337.3099999999995
INV00632,C00518,P00192,2025-12-10,TKO,P00192,P00192,Clothing,281.21,F,54,Cash,281.21,281.21
INV00633,C01118,P00132,2024-12-02,CYB,P00132,P00132,Toys,125.21,M,31,Cash,125.21,125.21
INV00634,C00698,"P00270,P00442,P00384,P00455",2025-05-11,CYB,P00270,P00270,Electronics,1546.75,M,44,Cash,1546.75,7300.49
INV00634,C00698,"P00270,P00442,P00384,P00455",2025-05-11,CYB,P00442,P00442,Toys,129.62,M,44,Cash,129.62,7300.49
INV00634,C00698,"P00270,P00442,P00384,P00455",2025-05-11,CYB,P00384,P00384,Groceries,223.43,M,44,Cash,223.43,7300.49
INV00634,C00698,"P00270,P00442,P00384,P00455",2025-05-11,CYB,P00455,P00455,Electronics,5400.69,M,44,Cash,5400.69,7300.49
INV00635,C01055,"P00052,P00006,P00224,P00154",2025-07-01,ST,P00052,P00052,Books,459.47,M,38,Cash,459.47,1201.12
INV00635,C01055,"P00052,P00006,P00224,P00154",2025-07-01,ST,P00006,P00006,Clothing,185.09,M,38,Cash,185.09,1201.12
INV00635,C01055,"P00052,P00006,P00224,P00154",2025-07-01,ST,P00224,P00224,Books,414.06,M,38,Cash,414.06,1201.12
INV00635,C01055,"P00052,P00006,P00224,P00154",2025-07-01,ST,P00154,P00154,Toys,142.5,M,38,Cash,142.5,1201.12
INV00636,C00594,"P00271,P00387,P00514",2025-06-08,ST,P00271,P00271,Toys,108.14,F,40,Cash,108.14,2775.22
INV00636,C00594,"P00271,P00387,P00514",2025-06-08,ST,P00387,P00387,Books,197.4,F,40,Cash,197.4,2775.22
INV00636,C00594,"P00271,P00387,P00514",2025-06-08,ST,P00514,P00514,Electronics,2469.68,F,40,Cash,2469.68,2775.22
INV00637,C00666,"P00250,P00270,P00131,P00006,P00293",2025-12-03,CYB,P00250,P00250,Books,211.4,M,27,Mobile Payment,211.4,3140.27
INV00637,C00666,"P00250,P00270,P00131,P00006,P00293",2025-12-03,CYB,P00270,P00270,Electronics,1546.75,M,27,Mobile Payment,1546.75,3140.27
INV00637,C00666,"P00250,P00270,P00131,P00006,P00293",2025-12-03,CYB,P00131,P00131,Clothing,647.9,M,27,Mobile Payment,647.9,3140.27
INV00637,C00666,"P00250,P00270,P00131,P00006,P00293",2025-12-03,CYB,P00006,P00006,Clothing,185.09,M,27,Mobile Payment,185.09,3140.27
INV00637,C00666,"P00250,P00270,P00131,P00006,P00293",2025-12-03,CYB,P00293,P00293,Books,549.13,M,27,Mobile Payment,549.13,3140.27
INV00638,C00008,"P00271,P00387,P00196,P00265",2025-04-07,MK,P00271,P00271,Toys,108.14,F,49,Cash,108.14,5405.06
INV00638,C00008,"P00271,P00387,P00196,P00265",2025-04-07,MK,P00387,P00387,Books,197.4,F,49,Cash,197.4,5405.06
INV00638,C00008,"P00271,P00387,P00196,P00265",2025-04-07,MK,P00196,P00196,Clothing,335.17,F,49,Cash,335.17,5405.06
INV00638,C00008,"P00271,P00387,P00196,P00265",2025-04-07,MK,P00265,P00265,Electronics,4764.35,F,49,Cash,4764.35,5405.06
INV00639,C01008,"P00270,P00442",2024-07-20,CYB,P00270,P00270,Electronics,1546.75,F,38,Credit Card,1546.75,1676.37
INV00639,C01008,"P00270,P00442",2024-07-20,CYB,P00442,P00442,Toys,129.62,F,38,Credit Card,129.62,1676.37
INV00640,C00341,"P00232,P00381,P00256,P00026",2025-09-09,TKO,P00232,P00232,Clothing,306.07,F,54,Credit Card,306.07,1704.67
INV00640,C00341,"P00232,P00381,P00256,P00026",2025-09-09,TKO,P00381,P00381,Groceries,281.01,F,54,Credit Card,281.01,1704.67
INV00640,C00341,"P00232,P00381,P00256,P00026",2025-09-09,TKO,P00256,P00256,Books,366.36,F,54,Credit Card,366.36,1704.67
INV00640,C00341,"P00232,P00381,P00256,P00026",2025-09-09,TKO,P00026,P00026,Clothing,751.23,F,54,Credit Card,751.23,1704.67
INV00641,C00008,"P00055,P00327,P00382,P00167",2024-12-22,TKO,P00055,P00055,Groceries,127.1,F,49,Cash,127.1,1934.9499999999998
INV00641,C00008,"P00055,P00327,P00382,P00167",2024-12-22,TKO,P00327,P00327,Toys,144.39,F,49,Cash,144.39,1934.9499999999998
INV00641,C00008,"P00055,P00327,P00382,P00167",2024-12-22,TKO,P00382,P00382,Electronics,1564.6,F,49,Cash,1564.6,1934.9499999999998
INV00641,C00008,"P00055,P00327,P00382,P00167",2024-12-22,TKO,P00167,P00167,Toys,98.86,F,49,Cash,98.86,1934.9499999999998
INV00642,C00325,"P00271,P00387",2024-11-19,CYB,P00271,P00271,Toys,108.14,M,41,Mobile Payment,108.14,305.54
INV00642,C00325,"P00271,P00387",2024-11-19,CYB,P00387,P00387,Books,197.4,M,41,Mobile Payment,197.4,305.54
INV00643,C00625,P00203,2024-02-29,TKO,P00203,P00203,Books,229.02,M,57,Credit Card,229.02,229.02
INV00644,C01075,"P00489,P00232",2025-06-11,ST,P00489,P00489,Groceries,277.39,F,23,Credit Card,277.39,583.46
INV00644,C01075,"P00489,P00232",2025-06-11,ST,P00232,P00232,Clothing,306.07,F,23,Credit Card,306.07,583.46
INV00645,C01153,"P00464,P00492,P00429,P00495",2025-12-14,MK,P00464,P00464,Electronics,5651.38,F,51,Cash,5651.38,7600.31
INV00645,C01153,"P00464,P00492,P00429,P00495",2025-12-14,MK,P00492,P00492,Electronics,1546.45,F,51,Cash,1546.45,7600.31
INV00645,C01153,"P00464,P00492,P00429,P00495",2025-12-14,MK,P00429,P00429,Clothing,272.96,F,51,Cash,272.96,7600.31
INV00645,C01153,"P00464,P00492,P00429,P00495",2025-12-14,MK,P00495,P00495,Books,129.52,F,51,Cash,129.52,7600.31
INV00646,C00518,"P00270,P00442",2025-12-23,ST,P00270,P00270,Electronics,1546.75,F,54,Cash,1546.75,1676.37
INV00646,C00518,"P00270,P00442",2025-12-23,ST,P00442,P00442,Toys,129.62,F,54,Cash,129.62,1676.37
INV00647,C00504,"P00271,P00387,P00033,P00428",2025-09-17,TKO,P00271,P00271,Toys,108.14,M,26,Credit Card,108.14,5677.4
INV00647,C00504,"P00271,P00387,P00033,P00428",2025-09-17,TKO,P00387,P00387,Books,197.4,M,26,Credit Card,197.4,5677.4
INV00647,C00504,"P00271,P00387,P00033,P00428",2025-09-17,TKO,P00033,P00033,Electronics,3038.85,M,26,Credit Card,3038.85,5677.4
INV00647,C00504,"P00271,P00387,P00033,P00428",2025-09-17,TKO,P00428,P00428,Electronics,2333.01,M,26,Credit Card,2333.01,5677.4
INV00648,C00355,"P00270,P00442,P00178",2025-08-27,TKO,P00270,P00270,Electronics,1546.75,M,37,Cash,1546.75,1805.8
INV00648,C00355,"P00270,P00442,P00178",2025-08-27,TKO,P00442,P00442,Toys,129.62,M,37,Cash,129.62,1805.8
INV00648,C00355,"P00270,P00442,P00178",2025-08-27,TKO,P00178,P00178,Toys,129.43,M,37,Cash,129.43,1805.8
INV00649,C00827,"P00337,P00380,P00084",2024-08-24,MK,P00337,P00337,Toys,144.24,F,32,Cash,144.24,570.89
INV00649,C00827,"P00337,P00380,P00084",2024-08-24,MK,P00380,P00380,Groceries,282.43,F,32,Cash,282.43,570.89
INV00649,C00827,"P00337,P00380,P00084",2024-08-24,MK,P00084,P00084,Toys,144.22,F,32,Cash,144.22,570.89
INV00650,C01015,"P00321,P00199",2024-04-11,TKO,P00321,P00321,Books,517.68,F,42,Mobile Payment,517.68,839.0
INV00650,C01015,"P00321,P00199",2024-04-11,TKO,P00199,P00199,Books,321.32,F,42,Mobile Payment,321.32,839.0
INV00651,C00930,"P00123,P00498,P00214",2025-02-20,CYB,P00123,P00123,Clothing,406.64,M,49,Cash,406.64,3341.37
INV00651,C00930,"P00123,P00498,P00214",2025-02-20,CYB,P00498,P00498,Clothing,950.44,M,49,Cash,950.44,3341.37
INV00651,C00930,"P00123,P00498,P00214",2025-02-20,CYB,P00214,P00214,Electronics,1984.29,M,49,Cash,1984.29,3341.37
INV00652,C00623,"P00271,P00387,P00245,P00377",2025-05-06,TKO,P00271,P00271,Toys,108.14,F,37,Credit Card,108.14,4732.469999999999
INV00652,C00623,"P00271,P00387,P00245,P00377",2025-05-06,TKO,P00387,P00387,Books,197.4,F,37,Credit Card,197.4,4732.469999999999
INV00652,C00623,"P00271,P00387,P00245,P00377",2025-05-06,TKO,P00245,P00245,Electronics,4281.2,F,37,Credit Card,4281.2,4732.469999999999
INV00652,C00623,"P00271,P00387,P00245,P00377",2025-05-06,TKO,P00377,P00377,Toys,145.73,F,37,Credit Card,145.73,4732.469999999999
INV00653,C00451,"P00188,P00032,P00161",2025-01-31,MK,P00188,P00188,Electronics,1426.94,M,29,Cash,1426.94,7120.4400000000005
INV00653,C00451,"P00188,P00032,P00161",2025-01-31,MK,P00032,P00032,Electronics,4872.94,M,29,Cash,4872.94,7120.4400000000005
INV00653,C00451,"P00188,P00032,P00161",2025-01-31,MK,P00161,P00161,Clothing,820.56,M,29,Cash,820.56,7120.4400000000005
INV00654,C00628,"P00270,P00442",2024-09-27,ST,P00270,P00270,Electronics,1546.75,M,28,Credit Card,1546.75,1676.37
INV00654,C00628,"P00270,P00442",2024-09-27,ST,P00442,P00442,Toys,129.62,M,28,Credit Card,129.62,1676.37
INV00655,C01137,"P00329,P00193,P00456,P00164,P00369",2024-03-23,MK,P00329,P00329,Electronics,5190.56,M,22,Credit Card,5190.56,16983.47
INV00655,C01137,"P00329,P00193,P00456,P00164,P00369",2024-03-23,MK,P00193,P00193,Electronics,2641.9,M,22,Credit Card,2641.9,16983.47
INV00655,C01137,"P00329,P00193,P00456,P00164,P00369",2024-03-23,MK,P00456,P00456,Electronics,2651.34,M,22,Credit Card,2651.34,16983.47
INV00655,C01137,"P00329,P00193,P00456,P00164,P00369",2024-03-23,MK,P00164,P00164,Electronics,2410.33,M,22,Credit Card,2410.33,16983.47
INV00655,C01137,"P00329,P00193,P00456,P00164,P00369",2024-03-23,MK,P00369,P00369,Electronics,4089.34,M,22,Credit Card,4089.34,16983.47
INV00656,C01175,"P00151,P00497,P00381,P00298",2024-02-04,ST,P00151,P00151,Groceries,203.53,F,55,Cash,203.53,832.27
INV00656,C01175,"P00151,P00497,P00381,P00298",2024-02-04,ST,P00497,P00497,Toys,110.09,F,55,Cash,110.09,832.27
INV00656,C01175,"P00151,P00497,P00381,P00298",2024-02-04,ST,P00381,P00381,Groceries,281.01,F,55,Cash,281.01,832.27
INV00656,C01175,"P00151,P00497,P00381,P00298",2024-02-04,ST,P00298,P00298,Books,237.64,F,55,Cash,237.64,832.27
INV00657,C00622,"P00414,P00114",2024-12-22,MK,P00414,P00414,Toys,149.87,M,26,Cash,149.87,2101.45
INV00657,C00622,"P00414,P00114",2024-12-22,MK,P00114,P00114,Electronics,1951.58,M,26,Cash,1951.58,2101.45
INV00658,C00512,"P00271,P00387,P00198,P00316",2024-11-04,TKO,P00271,P00271,Toys,108.14,M,21,Cash,108.14,996.31
INV00658,C00512,"P00271,P00387,P00198,P00316",2024-11-04,TKO,P00387,P00387,Books,197.4,M,21,Cash,197.4,996.31
INV00658,C00512,"P00271,P00387,P00198,P00316",2024-11-04,TKO,P00198,P00198,Toys,142.51,M,21,Cash,142.51,996.31
INV00658,C00512,"P00271,P00387,P00198,P00316",2024-11-04,TKO,P00316,P00316,Clothing,548.26,M,21,Cash,548.26,996.31
INV00659,C00670,"P00509,P00244,P00453,P00420,P00094",2025-09-21,MK,P00509,P00509,Clothing,998.8,F,27,Credit Card,998.8,1684.53
INV00659,C00670,"P00509,P00244,P00453,P00420,P00094",2025-09-21,MK,P00244,P00244,Groceries,190.75,F,27,Credit Card,190.75,1684.53
INV00659,C00670,"P00509,P00244,P00453,P00420,P00094",2025-09-21,MK,P00453,P00453,Groceries,254.68,F,27,Credit Card,254.68,1684.53
INV00659,C00670,"P00509,P00244,P00453,P00420,P00094",2025-09-21,MK,P00420,P00420,Toys,133.61,F,27,Credit Card,133.61,1684.53
INV00659,C00670,"P00509,P00244,P00453,P00420,P00094",2025-09-21,MK,P00094,P00094,Toys,106.69,F,27,Credit Card,106.69,1684.53
INV00660,C00446,"P00365,P00212,P00436,P00357",2025-11-05,TKO,P00365,P00365,Clothing,375.42,F,18,Cash,375.42,5456.05
INV00660,C00446,"P00365,P00212,P00436,P00357",2025-11-05,TKO,P00212,P00212,Toys,130.1,F,18,Cash,130.1,5456.05
INV00660,C00446,"P00365,P00212,P00436,P00357",2025-11-05,TKO,P00436,P00436,Electronics,4851.46,F,18,Cash,4851.46,5456.05
INV00660,C00446,"P00365,P00212,P00436,P00357",2025-11-05,TKO,P00357,P00357,Toys,99.07,F,18,Cash,99.07,5456.05
INV00661,C00014,"P00398,P00510,P00006,P00050",2025-02-09,ST,P00398,P00398,Clothing,514.83,M,32,Cash,514.83,1393.3000000000002
INV00661,C00014,"P00398,P00510,P00006,P00050",2025-02-09,ST,P00510,P00510,Clothing,235.19,M,32,Cash,235.19,1393.3000000000002
INV00661,C00014,"P00398,P00510,P00006,P00050",2025-02-09,ST,P00006,P00006,Clothing,185.09,M,32,Cash,185.09,1393.3000000000002
INV00661,C00014,"P00398,P00510,P00006,P00050",2025-02-09,ST,P00050,P00050,Books,458.19,M,32,Cash,458.19,1393.3000000000002
INV00662,C01066,"P00341,P00501,P00337",2025-06-14,ST,P00341,P00341,Toys,119.72,M,47,Mobile Payment,119.72,374.2
INV00662,C01066,"P00341,P00501,P00337",2025-06-14,ST,P00501,P00501,Toys,110.24,M,47,Mobile Payment,110.24,374.2
INV00662,C01066,"P00341,P00501,P00337",2025-06-14,ST,P00337,P00337,Toys,144.24,M,47,Mobile Payment,144.24,374.2
INV00663,C00246,"P00202,P00240,P00002",2024-01-19,MK,P00202,P00202,Clothing,629.66,F,58,Credit Card,629.66,6220.75
INV00663,C00246,"P00202,P00240,P00002",2024-01-19,MK,P00240,P00240,Toys,128.11,F,58,Credit Card,128.11,6220.75
INV00663,C00246,"P00202,P00240,P00002",2024-01-19,MK,P00002,P00002,Electronics,5462.98,F,58,Credit Card,5462.98,6220.75
INV00664,C00195,P00204,2025-07-24,CYB,P00204,P00204,Electronics,5341.9,F,33,Credit Card,5341.9,5341.9
INV00665,C00618,"P00279,P00212,P00150,P00438",2024-04-16,CYB,P00279,P00279,Books,558.78,M,31,Cash,558.78,3638.44
INV00665,C00618,"P00279,P00212,P00150,P00438",2024-04-16,CYB,P00212,P00212,Toys,130.1,M,31,Cash,130.1,3638.44
INV00665,C00618,"P00279,P00212,P00150,P00438",2024-04-16,CYB,P00150,P00150,Electronics,1437.58,M,31,Cash,1437.58,3638.44
INV00665,C00618,"P00279,P00212,P00150,P00438",2024-04-16,CYB,P00438,P00438,Electronics,1511.98,M,31,Cash,1511.98,3638.44
INV00666,C00085,"P00002,P00390,P00447,P00495,P00251",2025-12-02,TKO,P00002,P00002,Electronics,5462.98,M,50,Credit Card,5462.98,6280.339999999999
INV00666,C00085,"P00002,P00390,P00447,P00495,P00251",2025-12-02,TKO,P00390,P00390,Toys,143.17,M,50,Credit Card,143.17,6280.339999999999
INV00666,C00085,"P00002,P00390,P00447,P00495,P00251",2025-12-02,TKO,P00447,P00447,Toys,140.95,M,50,Credit Card,140.95,6280.339999999999
INV00666,C00085,"P00002,P00390,P00447,P00495,P00251",2025-12-02,TKO,P00495,P00495,Books,129.52,M,50,Credit Card,129.52,6280.339999999999
INV00666,C00085,"P00002,P00390,P00447,P00495,P00251",2025-12-02,TKO,P00251,P00251,Clothing,403.72,M,50,Credit Card,403.72,6280.339999999999
INV00667,C00068,"P00384,P00053",2024-10-30,TKO,P00384,P00384,Groceries,223.43,M,37,Cash,223.43,588.85
INV00667,C00068,"P00384,P00053",2024-10-30,TKO,P00053,P00053,Books,365.42,M,37,Cash,365.42,588.85
INV00668,C00403,"P00109,P00469,P00269,P00056,P00172",2024-10-04,CYB,P00109,P00109,Electronics,5635.99,F,55,Cash,5635.99,9573.11
